Product ID,Product Name,Product Price,Unit Price,Date of Transaction,Hour of Transaction,Country
7,Jeans,10,40.85,2020-12-09,05:05,Austria
6,Jeans,6,18.08,2020-10-07,09:35,Sweden
8,Sweatpants,1,77.09,2020-01-02,03:12,Netherlands
2,Dress Pants,5,10.3,2020-04-12,12:05,France
7,Dress Shoes,2,93.43,2020-04-30,01:27,Hungary
6,Dress Pants,2,72.21,2020-05-29,15:47,Slovakia
9,Sweatpants,4,27.73,2020-09-17,06:26,Slovakia
1,Sneakers,14,23.87,2020-08-04,13:17,Netherlands
8,Polo Shirt,15,43.51,2020-10-14,19:07,Liechtenstein
10,Dress Shoes,4,33.97,2020-05-19,09:49,Latvia
4,Dress Pants,4,47.74,2020-03-30,04:58,Liechtenstein
4,Casual Shoes,13,64.16,2020-01-12,09:11,Italy
5,Long Sleeve Shirt,12,49.18,2020-05-17,19:44,Sweden
3,Jeans,2,44.01,2020-08-20,12:25,Hungary
6,Casual Shoes,8,30.67,2020-10-09,00:57,Italy
4,Sneakers,14,30.52,2020-02-01,00:08,France
6,Jeans,8,73.99,2020-11-13,21:13,Germany
3,Polo Shirt,16,89.92,2020-02-09,03:01,Lithuania
5,Jeans,6,86.69,2020-10-30,01:00,Iceland
1,Dress Shoes,11,77.57,2020-03-21,02:58,Belgium
5,Casual Shoes,19,65.45,2020-04-12,13:10,Greece
10,Long Sleeve Shirt,13,79.53,2020-04-28,15:09,Luxembourg
10,Jeans,17,89.35,2020-06-23,04:07,Belgium
8,Casual Shoes,2,42.78,2020-02-19,19:55,Poland
2,Dress Shoes,18,61.94,2020-09-18,11:23,Cyprus
3,Dress Pants,14,48.1,2020-08-05,10:19,Lithuania
6,Casual Shoes,17,83.03,2020-11-07,14:00,Liechtenstein
5,Sneakers,8,64.21,2020-09-04,02:31,Croatia
7,Sneakers,2,27.17,2020-01-21,17:05,Ireland
3,Sweatpants,15,87.59,2020-05-02,15:20,France
4,Jeans,6,33.83,2020-07-28,21:04,Austria
6,Dress Pants,10,58.93,2020-10-10,16:05,Portugal
5,Sweatpants,12,52.64,2020-01-01,14:23,Malta
2,Polo Shirt,13,55.22,2020-04-16,11:02,Germany
2,Casual Shoes,20,38.0,2020-10-16,16:07,Latvia
1,Sports Shoes,20,81.04,2020-09-23,06:32,Malta
4,Dress Shirt,13,46.88,2020-05-08,01:31,Slovenia
10,Dress Pants,15,96.71,2020-07-07,21:45,Austria
5,Sports Shoes,14,46.09,2020-04-09,17:54,Norway
7,Dress Shoes,17,80.45,2020-05-04,08:48,Belgium
5,Long Sleeve Shirt,20,71.19,2020-10-28,22:20,Germany
8,Dress Shoes,18,68.22,2020-07-26,15:40,Cyprus
4,Sneakers,14,51.35,2020-04-29,19:18,Italy
5,Sports Shoes,6,48.2,2020-03-31,02:20,Greece
8,Sneakers,3,63.24,2020-03-21,14:07,Luxembourg
7,Casual Shoes,11,20.27,2020-10-15,19:21,Latvia
8,Polo Shirt,1,17.0,2020-12-11,15:18,Greece
2,Casual Shoes,3,61.35,2020-08-11,06:14,Belgium
6,Jeans,7,44.17,2020-04-01,11:12,Austria
2,Casual Shoes,9,43.59,2020-01-10,03:39,Bulgaria
7,Dress Shirt,19,68.65,2020-02-10,00:02,Slovenia
10,Dress Shirt,1,57.39,2020-10-27,18:26,Germany
8,Dress Shoes,18,92.0,2020-01-30,02:48,Luxembourg
10,Long Sleeve Shirt,17,62.68,2020-11-01,15:49,Greece
3,Jeans,17,78.51,2020-03-07,12:42,Iceland
7,Dress Shoes,13,14.93,2020-08-16,08:40,Portugal
8,Dress Shoes,3,78.89,2020-09-27,01:26,Denmark
8,Sports Shoes,11,66.06,2020-05-15,03:44,Denmark
9,Dress Pants,4,36.01,2020-08-17,18:41,Germany
6,Sneakers,9,54.8,2020-01-10,12:50,Slovakia
9,Sports Shoes,16,70.87,2020-06-15,23:32,Luxembourg
2,Jeans,13,90.43,2020-10-10,04:05,Croatia
7,Dress Shoes,15,94.15,2020-02-02,18:27,Portugal
8,Sweatpants,1,89.48,2020-08-10,18:36,Cyprus
7,Sneakers,1,54.93,2020-12-26,02:37,Estonia
8,Polo Shirt,7,50.94,2020-04-24,04:17,Spain
6,Sports Shoes,13,62.51,2020-10-14,01:28,Cyprus
2,Sports Shoes,2,42.57,2020-06-10,05:19,Czech Republic
10,Sweatpants,4,57.33,2020-09-06,16:49,Bulgaria
8,Sports Shoes,14,77.96,2020-12-17,19:10,Sweden
5,Sneakers,8,16.17,2020-03-04,01:53,Estonia
6,Dress Shoes,15,42.41,2020-06-18,10:52,Iceland
8,Long Sleeve Shirt,20,33.7,2020-02-11,06:38,Malta
1,Dress Shoes,6,23.25,2020-06-01,22:54,Luxembourg
2,Polo Shirt,20,93.86,2020-12-15,15:48,Denmark
2,Casual Shoes,10,42.62,2020-04-03,03:59,Portugal
2,Long Sleeve Shirt,8,33.8,2020-01-22,23:55,Netherlands
6,Dress Pants,20,86.66,2020-03-13,04:18,Greece
10,Jeans,15,93.81,2020-07-21,08:42,Croatia
5,Dress Shirt,6,30.76,2020-05-27,14:09,Iceland
10,Sweatpants,20,73.51,2020-10-05,20:04,Estonia
9,Long Sleeve Shirt,12,45.33,2020-04-30,06:16,Finland
6,Dress Shirt,8,55.73,2020-08-08,13:47,Estonia
10,Dress Shirt,7,10.03,2020-12-05,19:22,Liechtenstein
2,Sneakers,15,14.46,2020-05-10,14:22,Sweden
1,Polo Shirt,2,77.23,2020-04-21,16:21,Netherlands
7,Polo Shirt,9,87.01,2020-03-30,01:18,Lithuania
3,Jeans,20,74.88,2020-12-22,21:39,Romania
8,Sweatpants,13,67.08,2020-12-12,18:01,Netherlands
9,Dress Shirt,9,96.15,2020-07-05,23:45,Sweden
4,Long Sleeve Shirt,18,53.85,2020-12-12,18:01,Estonia
10,Dress Pants,17,28.25,2020-11-13,13:20,Slovenia
3,Dress Shoes,11,82.25,2020-05-08,03:11,Latvia
9,Sneakers,5,79.67,2020-03-08,09:00,Malta
10,Sports Shoes,13,95.79,2020-03-15,13:20,Portugal
10,Jeans,4,22.07,2020-05-26,08:19,Croatia
8,Dress Shirt,13,15.65,2020-07-01,08:15,Latvia
3,Sweatpants,12,32.96,2020-01-16,08:02,Iceland
8,Jeans,12,36.13,2020-06-08,03:48,Sweden
7,Dress Pants,5,83.6,2020-01-31,20:06,Italy
5,Long Sleeve Shirt,16,71.43,2020-07-16,20:28,Ireland
2,Dress Shoes,5,42.39,2020-10-21,17:58,Sweden
2,Sneakers,18,20.18,2020-11-25,22:12,Iceland
2,Polo Shirt,1,47.5,2020-08-06,22:47,Netherlands
4,Casual Shoes,13,65.17,2020-11-07,08:30,Estonia
8,Sneakers,16,92.63,2020-01-19,06:50,Spain
5,Dress Shoes,16,59.52,2020-04-25,18:22,Czech Republic
1,Dress Shoes,15,99.97,2020-05-05,13:13,Liechtenstein
3,Polo Shirt,18,51.99,2020-02-24,15:11,Germany
3,Polo Shirt,12,98.49,2020-10-08,05:58,Ireland
9,Dress Shoes,13,89.37,2020-09-21,14:39,Estonia
8,Sneakers,16,14.52,2020-09-11,16:43,Poland
9,Sweatpants,13,76.32,2020-02-24,22:29,Slovakia
7,Sweatpants,3,75.38,2020-04-25,19:32,Ireland
4,Sports Shoes,12,61.62,2020-05-16,20:16,Czech Republic
6,Sneakers,1,27.41,2020-12-17,04:03,Slovenia
6,Dress Shoes,15,56.09,2020-02-11,02:57,Lithuania
3,Long Sleeve Shirt,15,78.32,2020-09-01,19:21,France
10,Polo Shirt,9,48.13,2020-12-04,07:09,Cyprus
10,Long Sleeve Shirt,5,38.42,2020-09-20,08:00,Austria
7,Dress Shirt,18,95.3,2020-09-23,02:55,Denmark
2,Sneakers,1,53.4,2020-05-29,03:45,Iceland
8,Sneakers,12,27.48,2020-11-20,17:27,Finland
7,Jeans,6,80.05,2020-05-29,01:51,Netherlands
6,Casual Shoes,18,64.0,2020-05-08,14:19,Norway
6,Sweatpants,14,68.15,2020-02-28,12:25,Poland
10,Sweatpants,12,99.3,2020-01-21,09:08,Bulgaria
10,Polo Shirt,4,52.84,2020-08-28,17:20,Sweden
4,Sports Shoes,15,98.17,2020-07-19,10:41,Croatia
5,Sports Shoes,3,73.92,2020-06-24,23:45,Slovakia
1,Jeans,8,72.51,2020-02-06,02:22,Finland
6,Polo Shirt,7,79.84,2020-08-24,05:49,Slovenia
7,Jeans,7,39.85,2020-10-28,18:18,Netherlands
8,Polo Shirt,4,74.7,2020-09-05,11:28,Lithuania
3,Dress Shoes,2,39.02,2020-01-31,01:04,Malta
6,Polo Shirt,20,89.05,2020-09-06,10:54,Cyprus
9,Sports Shoes,2,94.28,2020-10-05,03:24,Liechtenstein
6,Sports Shoes,12,79.9,2020-01-31,13:37,Ireland
1,Sneakers,11,16.95,2020-09-19,09:57,Netherlands
5,Sweatpants,19,82.89,2020-09-09,11:36,Estonia
3,Long Sleeve Shirt,20,24.34,2020-04-08,17:27,Sweden
1,Long Sleeve Shirt,12,98.28,2020-10-09,07:31,France
8,Jeans,18,72.61,2020-06-26,13:43,Lithuania
4,Sweatpants,13,48.05,2020-10-09,05:44,Belgium
10,Sweatpants,16,94.47,2020-11-03,16:13,Croatia
9,Dress Pants,15,76.37,2020-05-01,20:13,Latvia
1,Long Sleeve Shirt,20,88.73,2020-06-11,13:29,Croatia
10,Sneakers,16,72.74,2020-11-15,08:13,Lithuania
6,Sweatpants,14,45.76,2020-01-16,17:51,Latvia
3,Dress Shoes,16,43.29,2020-07-24,20:04,Luxembourg
4,Sweatpants,10,40.84,2020-07-30,17:19,Malta
1,Casual Shoes,3,37.2,2020-04-26,17:44,Netherlands
10,Jeans,2,44.89,2020-04-27,16:20,Czech Republic
10,Casual Shoes,14,99.98,2020-12-20,22:02,Lithuania
4,Jeans,8,18.07,2020-10-08,19:43,Netherlands
4,Sweatpants,2,32.36,2020-06-08,16:04,Austria
9,Jeans,16,23.77,2020-03-21,00:44,Croatia
9,Sneakers,4,96.74,2020-07-28,23:17,Luxembourg
3,Dress Shoes,1,90.34,2020-10-12,03:13,Spain
4,Casual Shoes,2,41.75,2020-04-23,06:56,Poland
7,Jeans,13,12.82,2020-08-08,04:41,Croatia
8,Long Sleeve Shirt,14,94.55,2020-09-20,22:52,Latvia
3,Sports Shoes,8,79.65,2020-07-04,04:38,Iceland
2,Dress Pants,8,46.26,2020-01-09,15:23,Norway
4,Sweatpants,19,42.94,2020-03-04,12:16,Portugal
8,Sports Shoes,16,24.0,2020-04-16,09:06,Slovenia
5,Jeans,9,39.36,2020-10-19,13:28,Ireland
8,Sneakers,3,77.57,2020-09-23,07:25,Lithuania
9,Casual Shoes,19,43.16,2020-04-07,12:19,Portugal
5,Dress Shirt,6,60.72,2020-10-03,04:26,Malta
7,Jeans,20,94.74,2020-11-14,05:50,Poland
8,Dress Shirt,13,95.08,2020-06-21,23:21,Spain
9,Sweatpants,18,66.19,2020-02-04,19:43,Slovenia
6,Sports Shoes,13,43.83,2020-01-24,01:14,Malta
9,Dress Pants,3,11.53,2020-08-01,13:17,Denmark
10,Dress Shoes,14,59.37,2020-12-03,23:17,Croatia
9,Jeans,17,99.65,2020-09-18,03:52,Netherlands
7,Jeans,19,29.14,2020-05-27,11:06,Norway
5,Sports Shoes,16,21.74,2020-07-15,23:26,Lithuania
4,Dress Shirt,13,32.59,2020-12-11,16:04,Bulgaria
6,Polo Shirt,9,75.45,2020-08-20,07:32,Latvia
10,Sports Shoes,8,21.06,2020-08-29,13:32,Germany
7,Jeans,14,21.11,2020-10-13,19:00,Malta
10,Casual Shoes,4,85.59,2020-09-19,06:20,Sweden
9,Dress Shoes,6,31.4,2020-01-18,02:16,Poland
3,Dress Shirt,9,55.0,2020-07-10,00:43,Cyprus
9,Polo Shirt,20,89.3,2020-09-05,17:09,Norway
8,Sneakers,2,41.49,2020-05-16,17:36,Netherlands
1,Sports Shoes,4,50.51,2020-08-17,07:00,Luxembourg
8,Sweatpants,10,86.42,2020-10-22,08:26,Lithuania
5,Dress Shoes,13,17.48,2020-04-09,21:07,Slovakia
3,Dress Shoes,20,77.99,2020-07-28,14:35,Iceland
5,Sports Shoes,12,62.19,2020-07-25,20:24,Hungary
6,Long Sleeve Shirt,18,34.72,2020-01-24,02:45,Slovakia
4,Dress Shirt,18,43.97,2020-09-16,01:01,Cyprus
8,Dress Shoes,9,56.27,2020-11-15,00:19,Latvia
9,Sneakers,20,23.09,2020-03-17,13:53,Lithuania
4,Long Sleeve Shirt,15,63.53,2020-10-18,17:18,Czech Republic
5,Polo Shirt,17,88.08,2020-12-25,16:17,Slovakia
6,Dress Pants,20,61.81,2020-06-15,19:11,Croatia
1,Long Sleeve Shirt,14,43.09,2020-11-10,00:22,Iceland
4,Sneakers,14,72.3,2020-11-24,16:34,Liechtenstein
1,Long Sleeve Shirt,15,37.16,2020-12-23,16:21,Iceland
7,Sports Shoes,1,34.96,2020-07-05,10:31,Czech Republic
4,Sneakers,16,20.69,2020-10-30,02:15,Hungary
5,Sweatpants,17,73.03,2020-10-23,15:26,Slovenia
5,Casual Shoes,6,27.95,2020-09-14,06:53,Germany
6,Long Sleeve Shirt,20,79.54,2020-10-24,06:21,Sweden
10,Polo Shirt,17,86.86,2020-08-07,19:56,Iceland
9,Dress Shirt,20,70.24,2020-11-30,11:21,Spain
4,Sports Shoes,13,91.66,2020-11-06,06:47,Italy
3,Dress Pants,10,91.69,2020-08-23,10:40,Romania
6,Dress Shirt,2,99.42,2020-11-09,10:57,Germany
4,Casual Shoes,13,94.52,2020-01-11,11:23,France
2,Polo Shirt,13,22.76,2020-01-02,00:58,Sweden
8,Sports Shoes,16,57.01,2020-10-03,17:21,Croatia
5,Jeans,8,22.18,2020-12-28,17:07,Lithuania
9,Dress Shirt,3,56.28,2020-03-31,22:24,Belgium
8,Polo Shirt,15,99.76,2020-06-08,16:54,Italy
8,Sports Shoes,18,10.15,2020-09-22,22:34,Slovakia
6,Sweatpants,8,18.75,2020-07-20,21:50,France
1,Dress Shirt,9,36.79,2020-03-02,15:31,Luxembourg
5,Long Sleeve Shirt,18,47.56,2020-10-21,06:07,Hungary
3,Sports Shoes,19,27.2,2020-04-14,13:50,Estonia
4,Sweatpants,12,47.77,2020-08-31,05:57,Estonia
9,Sweatpants,2,68.02,2020-05-22,05:54,Netherlands
7,Sports Shoes,16,20.67,2020-11-14,08:53,Bulgaria
8,Sweatpants,15,97.11,2020-12-17,20:27,Latvia
9,Polo Shirt,5,78.26,2020-07-03,16:11,Norway
10,Sports Shoes,2,76.47,2020-06-30,07:28,Cyprus
10,Dress Pants,3,78.78,2020-02-03,18:06,Latvia
8,Sneakers,13,58.13,2020-10-31,18:32,Finland
9,Sneakers,9,65.49,2020-02-26,17:36,Finland
4,Sneakers,6,76.29,2020-04-12,12:22,Croatia
3,Dress Shirt,8,28.3,2020-07-09,03:29,Croatia
5,Dress Pants,2,49.9,2020-02-03,10:05,Malta
9,Dress Shirt,6,20.97,2020-06-27,19:41,Cyprus
3,Sports Shoes,4,64.82,2020-06-10,18:02,Netherlands
7,Sweatpants,7,72.42,2020-11-08,09:39,Poland
5,Sneakers,11,57.63,2020-01-28,19:59,Malta
3,Dress Pants,18,41.13,2020-06-30,09:15,Iceland
2,Dress Shirt,7,25.24,2020-04-08,22:03,Slovakia
10,Sneakers,20,95.0,2020-06-15,18:07,Lithuania
9,Dress Shirt,7,13.3,2020-12-15,14:17,Iceland
9,Dress Shirt,10,66.38,2020-05-13,16:58,Greece
10,Dress Pants,4,69.64,2020-11-29,01:33,Germany
1,Long Sleeve Shirt,14,91.5,2020-01-24,04:26,Finland
8,Jeans,3,79.56,2020-07-27,16:30,Cyprus
6,Long Sleeve Shirt,5,77.48,2020-09-29,19:40,Poland
5,Dress Pants,11,28.39,2020-12-02,09:51,Bulgaria
8,Casual Shoes,12,19.66,2020-10-30,07:28,Croatia
5,Dress Shoes,2,26.91,2020-01-14,14:42,Latvia
2,Sports Shoes,18,34.55,2020-02-15,18:09,Spain
5,Casual Shoes,15,90.84,2020-08-13,02:33,Romania
7,Dress Shirt,13,34.15,2020-03-15,03:13,Denmark
2,Sports Shoes,20,42.2,2020-03-29,21:20,Croatia
5,Casual Shoes,12,79.47,2020-04-11,10:43,Croatia
4,Sports Shoes,12,31.38,2020-08-01,13:28,Latvia
9,Sports Shoes,15,98.41,2020-01-02,17:42,Lithuania
6,Polo Shirt,9,29.03,2020-05-16,16:11,Romania
5,Jeans,5,32.82,2020-01-20,02:36,Portugal
10,Dress Shoes,14,32.47,2020-03-18,01:15,Cyprus
4,Long Sleeve Shirt,13,32.32,2020-09-13,17:11,Slovakia
8,Dress Shoes,1,49.78,2020-06-13,07:17,Malta
5,Sweatpants,15,69.45,2020-09-08,11:07,Liechtenstein
5,Sweatpants,3,91.15,2020-04-04,03:38,Finland
1,Dress Pants,17,26.19,2020-12-30,19:51,Liechtenstein
4,Jeans,19,54.58,2020-02-07,20:46,Czech Republic
7,Sports Shoes,19,81.24,2020-03-13,00:37,France
5,Dress Pants,20,37.81,2020-12-16,04:38,Bulgaria
7,Long Sleeve Shirt,18,21.44,2020-11-26,06:05,Malta
10,Long Sleeve Shirt,16,76.67,2020-08-07,05:03,Latvia
3,Casual Shoes,12,69.05,2020-11-18,21:47,Denmark
4,Sweatpants,16,43.18,2020-03-26,02:57,France
8,Sweatpants,15,56.88,2020-02-25,20:03,Sweden
5,Sports Shoes,17,35.8,2020-08-07,13:38,Spain
9,Polo Shirt,9,62.55,2020-11-21,23:09,Malta
8,Dress Shirt,14,49.22,2020-01-16,12:02,Romania
6,Sweatpants,5,43.88,2020-01-13,07:46,Italy
8,Long Sleeve Shirt,2,37.66,2020-01-03,01:16,Spain
10,Sweatpants,14,31.1,2020-10-24,01:35,Belgium
5,Dress Shoes,13,65.28,2020-06-18,02:15,Finland
7,Polo Shirt,18,50.67,2020-06-26,00:25,Norway
3,Sweatpants,1,24.34,2020-06-03,23:28,Spain
8,Sports Shoes,3,92.81,2020-06-21,15:51,Ireland
2,Jeans,1,43.0,2020-01-07,15:20,Norway
3,Sneakers,20,28.88,2020-04-13,09:08,Portugal
1,Sports Shoes,5,53.61,2020-05-27,19:53,Bulgaria
8,Casual Shoes,5,86.38,2020-05-28,10:57,Poland
7,Jeans,7,100.0,2020-03-05,20:35,Portugal
7,Polo Shirt,4,47.7,2020-05-17,13:55,Austria
7,Long Sleeve Shirt,14,80.11,2020-04-28,19:06,Norway
10,Dress Shoes,17,85.66,2020-12-27,04:50,Finland
10,Dress Shoes,9,41.57,2020-10-05,12:45,Hungary
8,Sweatpants,2,32.07,2020-01-16,19:48,Germany
6,Dress Pants,11,73.18,2020-01-27,00:22,Belgium
7,Dress Shoes,6,23.53,2020-05-22,12:48,Germany
4,Polo Shirt,7,20.55,2020-11-02,08:28,Italy
6,Long Sleeve Shirt,2,25.5,2020-08-03,07:33,Norway
6,Long Sleeve Shirt,15,98.89,2020-03-30,00:37,Belgium
4,Sports Shoes,9,93.12,2020-12-11,10:46,Greece
8,Sneakers,20,31.66,2020-10-10,21:08,Denmark
9,Jeans,14,54.55,2020-09-04,07:43,Malta
4,Polo Shirt,17,73.09,2020-08-04,00:31,Iceland
8,Sweatpants,18,36.3,2020-07-29,07:52,Slovenia
2,Long Sleeve Shirt,16,22.35,2020-10-20,17:25,Luxembourg
9,Dress Pants,1,20.18,2020-09-02,16:20,Slovenia
6,Jeans,19,56.63,2020-12-08,10:58,France
8,Sports Shoes,6,53.99,2020-02-16,16:12,Norway
1,Casual Shoes,11,37.8,2020-10-27,05:36,Italy
8,Jeans,2,14.15,2020-07-29,22:08,Iceland
1,Sweatpants,9,98.8,2020-03-14,16:48,Latvia
2,Dress Shirt,7,33.73,2020-11-01,08:47,Czech Republic
10,Casual Shoes,2,40.64,2020-02-06,01:28,Croatia
5,Dress Shirt,9,54.31,2020-11-01,09:38,Italy
9,Dress Pants,14,71.26,2020-12-22,11:38,Belgium
6,Dress Shirt,3,27.47,2020-04-05,06:06,Spain
9,Dress Shirt,9,92.18,2020-06-23,23:25,Norway
10,Dress Shirt,12,96.89,2020-05-12,13:55,Croatia
7,Sports Shoes,19,32.61,2020-04-25,17:02,Sweden
10,Sports Shoes,16,86.94,2020-09-29,15:05,Latvia
3,Dress Shirt,20,98.96,2020-01-09,16:32,Liechtenstein
2,Polo Shirt,7,69.93,2020-07-19,06:32,Cyprus
4,Sneakers,18,11.48,2020-03-18,03:53,Czech Republic
5,Sweatpants,5,94.26,2020-10-08,17:05,Austria
8,Casual Shoes,20,80.23,2020-04-22,12:46,Iceland
10,Polo Shirt,12,30.22,2020-07-12,22:20,Italy
2,Dress Shirt,15,84.0,2020-04-03,06:11,Ireland
5,Dress Pants,20,19.15,2020-09-27,10:05,Sweden
2,Dress Pants,15,43.53,2020-09-22,16:12,Greece
3,Jeans,12,72.05,2020-02-22,04:47,Sweden
4,Jeans,8,16.28,2020-06-10,10:28,Czech Republic
8,Dress Shirt,6,44.17,2020-08-24,19:25,Sweden
3,Polo Shirt,4,58.21,2020-04-02,04:24,Romania
7,Polo Shirt,1,89.61,2020-09-24,16:48,Romania
5,Sports Shoes,20,73.02,2020-04-08,19:31,France
8,Sports Shoes,9,74.93,2020-06-02,16:54,Finland
9,Jeans,4,13.18,2020-01-08,06:35,Iceland
10,Polo Shirt,20,66.3,2020-03-09,05:07,Hungary
3,Dress Shirt,18,95.64,2020-12-30,15:29,Germany
3,Sweatpants,6,68.18,2020-03-18,19:29,Ireland
3,Dress Pants,15,53.23,2020-04-19,03:10,Hungary
4,Casual Shoes,17,93.04,2020-07-29,10:20,Romania
5,Dress Pants,5,86.0,2020-11-17,22:52,Ireland
4,Jeans,16,35.27,2020-03-29,23:10,Italy
9,Dress Shirt,16,93.75,2020-08-01,07:16,Bulgaria
1,Dress Shoes,8,10.79,2020-06-08,16:48,Italy
7,Sweatpants,20,88.93,2020-09-15,05:13,Iceland
10,Jeans,7,21.87,2020-09-27,02:54,Cyprus
8,Casual Shoes,1,57.42,2020-04-04,00:09,Austria
8,Long Sleeve Shirt,14,60.53,2020-12-25,14:09,Latvia
10,Polo Shirt,15,94.22,2020-11-10,19:31,Italy
4,Sports Shoes,12,78.04,2020-11-13,03:56,Malta
8,Dress Pants,11,78.17,2020-02-06,01:31,Norway
10,Sweatpants,17,36.52,2020-02-21,14:09,Czech Republic
3,Long Sleeve Shirt,2,10.08,2020-04-29,13:19,Denmark
10,Dress Shirt,19,19.9,2020-04-03,04:30,Iceland
3,Dress Pants,20,65.84,2020-12-31,10:00,Sweden
9,Dress Shoes,16,88.32,2020-12-21,09:37,Cyprus
5,Sweatpants,10,72.81,2020-05-19,13:42,Austria
1,Sports Shoes,10,67.81,2020-09-11,10:32,Liechtenstein
6,Jeans,4,39.03,2020-08-09,07:59,Italy
8,Sneakers,1,82.83,2020-10-07,08:35,Malta
6,Sweatpants,1,53.71,2020-11-29,12:41,Hungary
6,Sneakers,16,31.59,2020-07-20,08:52,Finland
1,Sweatpants,19,29.0,2020-10-05,10:24,Slovakia
5,Polo Shirt,16,56.15,2020-06-20,23:06,Luxembourg
2,Sweatpants,2,17.28,2020-06-25,05:43,Netherlands
1,Dress Pants,4,29.0,2020-09-04,07:54,Iceland
10,Sports Shoes,11,16.26,2020-06-28,23:23,Greece
8,Sneakers,4,18.63,2020-11-01,21:41,Hungary
3,Dress Pants,18,28.6,2020-08-02,04:43,Norway
7,Dress Shirt,20,59.91,2020-12-26,12:40,Luxembourg
1,Dress Shoes,13,14.38,2020-06-08,20:35,Netherlands
2,Sweatpants,1,27.1,2020-01-27,21:40,Iceland
7,Polo Shirt,17,53.14,2020-04-20,04:21,Lithuania
7,Dress Shirt,20,76.12,2020-05-16,00:39,Lithuania
4,Dress Shirt,16,11.28,2020-08-21,23:27,Sweden
7,Dress Shirt,8,87.58,2020-06-22,14:19,Slovakia
3,Long Sleeve Shirt,5,37.73,2020-05-08,13:44,Poland
7,Sneakers,5,60.89,2020-10-25,22:28,Czech Republic
1,Dress Shirt,18,92.27,2020-06-28,21:18,Norway
5,Polo Shirt,18,30.06,2020-02-20,05:09,France
6,Jeans,6,83.02,2020-08-21,19:25,Bulgaria
4,Dress Pants,15,10.96,2020-02-18,06:44,Luxembourg
8,Polo Shirt,15,54.73,2020-01-11,15:32,Slovenia
1,Sports Shoes,11,80.48,2020-04-10,16:50,Liechtenstein
8,Polo Shirt,5,19.42,2020-02-25,10:38,Malta
8,Sweatpants,4,34.53,2020-05-24,20:30,Norway
4,Sneakers,7,17.25,2020-09-09,19:17,Belgium
4,Sneakers,16,83.9,2020-04-16,17:54,Ireland
6,Dress Shirt,13,26.15,2020-03-03,05:19,Sweden
3,Sweatpants,8,50.97,2020-12-27,10:10,Estonia
1,Casual Shoes,11,92.34,2020-06-20,16:58,Norway
10,Casual Shoes,4,48.4,2020-01-11,20:39,Norway
9,Jeans,16,74.68,2020-03-08,18:17,Portugal
2,Polo Shirt,10,47.07,2020-08-10,12:42,Italy
9,Dress Shoes,4,32.23,2020-04-18,05:46,Poland
4,Long Sleeve Shirt,9,44.16,2020-10-05,19:18,Cyprus
6,Sneakers,14,27.24,2020-01-08,19:52,Italy
1,Sneakers,16,50.44,2020-02-13,22:56,Slovenia
8,Sports Shoes,17,27.71,2020-02-03,10:18,Poland
8,Casual Shoes,16,83.08,2020-07-22,07:16,Liechtenstein
1,Long Sleeve Shirt,6,20.76,2020-08-15,08:04,Germany
5,Jeans,5,31.89,2020-11-26,11:40,Iceland
8,Sports Shoes,11,64.32,2020-11-16,01:03,Liechtenstein
4,Dress Pants,15,47.31,2020-06-23,15:59,Czech Republic
7,Dress Shoes,1,18.38,2020-02-23,06:03,Netherlands
2,Sneakers,3,29.06,2020-03-26,13:09,Greece
2,Dress Pants,13,12.24,2020-06-03,11:05,Italy
2,Sports Shoes,20,81.08,2020-10-31,19:53,Ireland
8,Long Sleeve Shirt,5,18.94,2020-05-26,18:49,Cyprus
9,Jeans,7,63.04,2020-07-18,04:51,Belgium
5,Polo Shirt,8,88.81,2020-09-18,02:56,Belgium
1,Jeans,20,92.95,2020-08-17,03:48,Bulgaria
8,Sports Shoes,19,17.35,2020-07-02,13:41,Slovakia
10,Long Sleeve Shirt,6,38.62,2020-05-11,06:01,Italy
2,Jeans,8,56.88,2020-07-21,13:53,Bulgaria
2,Casual Shoes,16,51.71,2020-01-11,02:22,France
9,Sports Shoes,18,15.79,2020-03-03,20:49,Malta
2,Jeans,9,43.87,2020-02-16,06:38,Sweden
10,Dress Shoes,19,67.68,2020-09-04,20:56,Netherlands
1,Sneakers,7,33.8,2020-02-16,20:58,Hungary
7,Sneakers,7,93.99,2020-03-03,19:45,Netherlands
10,Long Sleeve Shirt,5,22.03,2020-07-27,10:19,Greece
9,Jeans,17,27.18,2020-07-29,22:36,Italy
4,Sweatpants,5,24.0,2020-02-07,07:27,Austria
4,Dress Shirt,16,85.83,2020-08-30,15:21,Malta
7,Dress Shirt,3,95.41,2020-12-01,15:06,Norway
1,Dress Pants,2,77.42,2020-04-14,09:57,Belgium
9,Jeans,4,78.66,2020-05-13,23:59,Ireland
10,Polo Shirt,10,75.18,2020-09-25,17:45,Latvia
9,Jeans,16,17.05,2020-12-07,16:22,Poland
8,Jeans,20,17.57,2020-09-04,22:20,Slovenia
4,Long Sleeve Shirt,14,28.55,2020-08-02,21:02,Germany
2,Jeans,4,61.86,2020-06-04,20:56,Belgium
9,Sneakers,13,65.66,2020-09-01,21:53,Czech Republic
1,Casual Shoes,8,46.04,2020-04-17,12:26,Iceland
4,Sneakers,20,37.95,2020-03-05,12:11,France
2,Jeans,3,20.19,2020-03-25,07:39,Austria
9,Dress Shirt,5,83.97,2020-08-15,03:53,Ireland
